"id","country","city","name","state","zipcode","date","gname","gaddress","website"
"1211","usa","new orleans","tulane university","la","70118-5665","2/1/2016","Tulane University","6823 St Charles Ave, New Orleans, LA 70118, USA","http://www.tulane.edu/"
"1212","usa","ft worth","tarrant cnty coll so","tx","76119","2/1/2016","Tarrant County College - South Campus","5301 Campus Dr, Fort Worth, TX 76119, USA","http://www.tccd.edu/locations/south-campus/index.html"
"1213","usa","farmington hills","oakland cc -orchard ridge","mi","48334","2/1/2016","Oakland Community College - Orchard Ridge Campus","27055 Orchard Lake Rd, Farmington Hills, MI 48334, USA","http://www.oaklandcc.edu/"
"1214","usa","bismarck","bismarck state college","nd","58501-1276","2/1/2016","Bismarck State College","1500 Edwards Ave, Bismarck, ND 58506, USA","https://bismarckstate.edu/"
"1215","usa","angwin","pacific union college","ca","94508","1/8/2017","Pacific Union College","1 Angwin Ave, Angwin, CA 94508, USA","http://puc.edu/"
"1216","usa","aiken","univ of sc - aiken","sc","29801-6389","1/8/2017","University of South Carolina Aiken","471 University Pkwy, Aiken, SC 29801, USA","https://www.usca.edu/"
"1217","usa","portland","university of portland","or","97203","1/8/2017","University of Portland","5000 N Willamette Blvd, Portland, OR 97203, USA","http://www.up.edu/"
"1218","usa","wayne","wayne state college","ne","68787","1/8/2017","Wayne State College","1111 Main St, Wayne, NE 68787, USA","http://www.wsc.edu/"
"1219","usa","saint augustine","st johns river st coll -st augustine","fl","32084-1197","1/9/2017","University of St Augustine for Health Sciences","1 University Blvd, St. Augustine, FL 32086, USA","http://www.usa.edu/"
"1220","usa","plymouth","lakeland college","wi","53073","2/1/2016","Lakeland University - Sheboygan Center","W3718 South Dr, Plymouth, WI 53073, USA","https://lakeland.edu/"
"1221","usa","bradford","univ of pitts at bradford","pa","16701-2812","2/1/2016","University of Pittsburgh, Bradford","300 Campus Dr, Bradford, PA 16701, USA","http://www.upb.pitt.edu/"
"1222","usa","akron","univ of akron","oh","44325-0001","2/1/2016","The University of Akron","302 E Buchtel Ave, Akron, OH 44325, USA","http://www.uakron.edu/"
"1223","usa","winchester","kctcs-bluegrass-winchester-clark","ky","40391-1804","2/1/2016","Bluegrass Community & Technical College Winchester-Clark County Campus","2020 Rolling Hills Ln, Winchester, KY 40391, USA","http://bluegrass.kctcs.edu/"
"1224","usa","champaign","parkland college","il","61821-1806","2/1/2016","Parkland College - Admissions","2400 W Bradley Ave, Champaign, IL 61821, USA","http://www.parkland.edu/"
"1225","usa","altoona","penn state univ-altoona","pa","16601-3777","2/2/2016","Penn State Altoona","3000 Ivyside Park, Altoona, PA 16601, USA","http://altoona.psu.edu/"
"1226","usa","casper","casper college","wy","82601","2/2/2016","Casper College","125 College Dr, Casper, WY 82601, USA","http://www.caspercollege.edu/"
"1227","usa","roxboro","piedmont community college","nc","27573","2/2/2016","Piedmont Community College","1715 College Dr, Roxboro, NC 27573, USA","http://www.piedmontcc.edu/"
"1228","usa","ashtabula","kent state u-ashtabula","oh","44004-2316","2/2/2016","Kent State University at Ashtabula","3300 Lake Rd W, Ashtabula, OH 44004, USA","http://www.kent.edu/ashtabula"
"1229","usa","fort morgan","morgan comm coll","co","80701","8/24/2017","Morgan Community College","920 Barlow Rd, Fort Morgan, CO 80701, USA","http://www.morgancc.edu/"
"1230","usa","pueblo","pueblo community college","co","81004","8/24/2017","Pueblo Community College","900 W Orman Ave, Pueblo, CO 81004, USA","http://www.pueblocc.edu/"
"1231","usa","st marys city","st marys college","md","20686","8/24/2017","St. Mary's College of Maryland","47645 College Dr, St Marys City, MD 20686, USA","http://www.smcm.edu/"
"1232","usa","berkeley","berkeley city college","ca","94704","8/24/2017","Berkeley City College","2050 Center St, Berkeley, CA 94704, USA","http://www.berkeleycitycollege.edu/"
"1233","usa","st louis","st louis cc - meramec","mo","631225799","8/24/2017","Saint Louis Community College-Meramec","11333 Big Bend Rd, St. Louis, MO 63122, USA","http://www.stlcc.edu/"
"1234","usa","norwalk","cerritos college","ca","90650","1/9/2017","Cerritos College Athletics","11110 Alondra Blvd, Norwalk, CA 90650, USA","http://www.cerritos.edu/"
"1235","usa","weldon","halifax cmty coll","nc","27890-0700","1/9/2017","Halifax Community College","100 College Dr, Weldon, NC 27890, USA","http://www.halifaxcc.edu/"
"1236","usa","chesapeake","st leo univ - chesapeake","va","23322","1/9/2017","Saint Leo University","1434 Crossways Blvd #175, Chesapeake, VA 23320, USA","http://www.saintleo.edu/education-centers/locations/chesapeake-education-office.aspx"
"1237","usa","des moines","grand view university","ia","50316-1529","1/9/2017","Grand View University","1200 Grandview Ave, Des Moines, IA 50316, USA","http://www.grandview.edu/"
"1238","usa","alameda","college of alameda","ca","94501","2/2/2016","College of Alameda","555 Ralph Appezzato Memorial Pkwy, Alameda, CA 94501, USA","http://alameda.peralta.edu/"
"1239","usa","la verne","university of la verne","ca","91750","2/2/2016","University of La Verne","1950 3rd St, La Verne, CA 91750, USA","http://www.laverne.edu/?utm_source=google&utm_medium=organic&utm_campaign=GMB&utm_content=La%20Verne"
"1240","usa","albany","darton college","ga","31707-3023","2/2/2016","Albany State University West Campus","2400 Gillionville Rd, Albany, GA 31707, USA","null"
"1241","usa","san antonio","st philips college","tx","78203","2/2/2016","St. Philip's College","1801 Martin Luther King Dr, San Antonio, TX 78203, USA","http://www.alamo.edu/spc/"
"1242","usa","west allis","milwaukee atc w camp west","wi","53214-3110","2/2/2016","Milwaukee Area Technical College - West Allis Campus","1200 S 71st St, West Allis, WI 53214, USA","http://www.matc.edu/about/campuses/westallis/index.cfm"
"1243","usa","southaven","northwest miss cmty coll","ms","38671-8403","2/2/2016","Northwest Mississippi Community College","Desoto Center, 5197 W E Ross Pkwy W, Southaven, MS 38671, USA","http://www.northwestms.edu/web/index.php/future-students/maps-a-directions.html"
"1244","usa","auburndale","lasell college","ma","02466-2709","2/2/2016","Lasell College","1844 Commonwealth Avenue, Auburndale, MA 02466, USA","http://www.lasell.edu/"
"1245","usa","gardner","mount wachusett cmty coll","ma","01440-1378","2/2/2016","Mount Wachusett Community College","444 Green St, Gardner, MA 01440, USA","http://mwcc.edu/"
"1246","usa","terrell","trinity valley cc - terrell","tx","75160","2/2/2016","TVCC Terrell Campus","1200 I-20, Terrell, TX 75161, USA","http://www.tvcc.edu/"
"1247","usa","iowa city","kirkwood cc","ia","52240-3102","2/2/2016","Kirkwood Community College: Iowa City Campus","1816 Lower Muscatine Rd, Iowa City, IA 52240, USA","http://www.kirkwood.edu/iowacity"
"1248","usa","wilson","barton college","nc","27893","2/2/2016","Barton College","800 Vance St NE, Wilson, NC 27893, USA","https://www.barton.edu/"
"1249","usa","bolivar","southwest baptist univ","mo","65613-2578","2/2/2016","Southwest Baptist University","1600 University Ave, Bolivar, MO 65613, USA","http://www.sbuniv.edu/"
"1250","usa","winston salem","salem college","nc","27101-5318","8/24/2017","Salem College","601 Church St S, Winston-Salem, NC 27101, USA","http://www.salem.edu/"
"1251","usa","canyon","west texas a& university","tx","79015","8/24/2017","West Texas A&M University School of Music","2403 Russell Long Blvd, Canyon, TX 79015, USA","http://www.wtamu.edu/academics/music.aspx"
"1252","usa","san francisco","university of san francisco","ca","94117","8/24/2017","University of San Francisco","2130 Fulton St, San Francisco, CA 94117, USA","https://www.usfca.edu/"
"1253","usa","warrensburg","university of central missouri","mo","64093","8/24/2017","University of Central Missouri","108 W South St, Warrensburg, MO 64093, USA","http://www.ucmo.edu/"
"1254","usa","yucaipa","crafton hills college","ca","92399","8/24/2017","Crafton Hills College","11711 Sand Canyon Rd, Yucaipa, CA 92399, USA","http://www.craftonhills.edu/"
"1255","usa","peru","peru state college","ne","68421-3073","8/24/2017","Peru State College","600 Hoyt St, Peru, NE 68421, USA","http://www.peru.edu/"
"1256","usa","san diego","san diego city coll","ca","92101","8/24/2017","San Diego City College","1313 Park Blvd, San Diego, CA 92101, USA","http://www.sdcity.edu/"
"1257","usa","boiling springs","gardner-webb university","nc","28017","8/24/2017","Gardner-Webb University","110 South Main St, Boiling Springs, NC 28017, USA","http://gardner-webb.edu/"
"1258","usa","wentworth","rockingham community coll","nc","27375-0038","8/24/2017","Rockingham Community College","215 Wrenn Memorial Rd, Wentworth, NC 27375, USA","http://www.rockinghamcc.edu/"
"1259","usa","alamosa","adams state university","co","81102","8/24/2017","Adams State University","208 Edgemont Blvd, Alamosa, CO 81102, USA","http://www.adams.edu/"
"1260","usa","riverdale","manhattan college","ny","10471","8/24/2017","Manhattan College","4513 Manhattan College Pkwy, Bronx, NY 10471, USA","http://www.manhattan.edu/"
"1261","usa","imperial","imperial valley college","ca","92251","8/24/2017","Imperial Valley College Bookstore","380 E Aten Rd, Imperial, CA 92251, USA","http://www.imperial.bkstr.com/"
"1262","usa","west point","point university","ga","31833","8/24/2017","Point University","507 W 10th St, West Point, GA 31833, USA","https://point.edu/atlanta/"
"1263","usa","cedar rapids","coe college","ia","52402","8/24/2017","Coe College","1220 1st Ave NE, Cedar Rapids, IA 52402, USA","http://www.coe.edu/"
"1264","usa","madera","madera cmty clg ctr","ca","93637","8/24/2017","Madera Community College","30277 Ave 12, Madera, CA 93638, USA","http://www.maderacenter.com/"
"1265","usa","plymouth","plymouth state university","nh","03264-1595","8/24/2017","Plymouth State University","17 High St, Plymouth, NH 03264, USA","http://www.plymouth.edu/"
"1266","usa","columbus","miss university  for women","ms","39701-5821","8/24/2017","Mississippi University For Women","1100 College St, Columbus, MS 39701, USA","http://www.muw.edu/"
"1267","usa","syracuse","le moyne college","ny","13214-1302","8/24/2017","Le Moyne College","1419 Salt Springs Rd, Syracuse, NY 13214, USA","http://www.lemoyne.edu/"
"1268","usa","los alamos","univ of nm-los alamos","nm","87544","8/24/2017","University of New Mexico-Los Alamos","4000 University Dr, Los Alamos, NM 87544, USA","http://losalamos.unm.edu/"
"1269","usa","great bend","barton cnty cc-great bend","ks","67530-9803","8/24/2017","Stoneridge Country Club","1438 24th St, Great Bend, KS 67530, USA","http://www.stoneridgegbks.com/"
"1270","usa","dallas","misericordia university","pa","18612-1008","8/24/2017","Misericordia University","301 Lake Street, Dallas, PA 18612, USA","http://www.misericordia.edu/"
"1271","usa","clinton","mississippi college","ms","39058-0001","8/24/2017","Mississippi College Library","200 Capitol St, Clinton, MS 39056, USA","http://library.mc.edu/"
"1272","usa","roanoke","virginia western cmty coll","va","24015-4705","8/24/2017","Virginia Western Community College","3095 Colonial Ave SW, Roanoke, VA 24015, USA","http://www.virginiawestern.edu/"
"1273","usa","clovis","clovis community college","nm","88101","8/24/2017","Clovis Community College","417 Schepps Blvd, Clovis, NM 88101, USA","http://www.clovis.edu/"
"1274","usa","dothan","troy univ dothan","al","36303-1568","8/24/2017","Troy University","500 University Dr, Dothan, AL 36303, USA","http://trojan.troy.edu/campus/dothan/"
"1275","usa","centennial","pearson internal test","co","80122","8/24/2017","Pearson Education","2154 E Commons Ave #4000, Centennial, CO 80122, USA","http://www.ecollege.com/"
"1276","usa","milwaukee","marquette univ","wi","53233-2207","8/24/2017","Marquette University","1250 W Wisconsin Ave, Milwaukee, WI 53233, USA","http://www.marquette.edu/"
"1277","usa","new westminster","douglas college","bc","v3l 5b2","8/24/2017","Douglas College","700 Royal Ave, New Westminster, BC V3M 5Z5, Canada","http://www.douglascollege.ca/"
"1278","usa","davidson","davidson college","nc","28035-0001","8/24/2017","Davidson College: Package Shipping","209 Ridge Rd, Davidson, NC 28035, USA","http://www.davidson.edu/"
"1279","usa","north east","cecil  college","md","21901-1900","5/5/2015","Cecil College","1 Seahawk Dr, North East, MD 21901, USA","http://cecil.edu/"
"1280","usa","naples","ave maria university","fl","34119-1376","5/5/2015","Ave Maria School of Law","1025 Commons Cir, Naples, FL 34119, USA","http://www.avemarialaw.edu/"
"1281","usa","eden prairie","wol-abc minnesota","mn","55344","5/7/2015","","",""
"1282","usa","san luis obispo","california polytech st univ","ca","93407","5/14/2015","California Polytechnic State University","San Luis Obispo, CA 93407, USA","http://www.calpoly.edu/"
"1283","usa","miami","miami-dade  coll wolfsn","fl","33132-2204","5/14/2015","Miami Dade College - Wolfson Campus","300 NE 2nd Ave, Miami, FL 33132, USA","http://www.mdc.edu/"
"1284","usa","orange city","northwestern college","ia","51041-1923","5/15/2015","Northwestern College","101 7th St SW, Orange City, IA 51041, USA","http://www.nwciowa.edu/"
"1285","usa","racine","gateway tech coll","wi","53403-1518","5/18/2015","Gateway Technical College","1001 S Main Street, Racine, WI 53403, USA","https://www.gtc.edu/"
"1286","usa","atlanta","georgia inst of technology","ga","30308","5/18/2015","Georgia Institute of Technology","North Ave NW, Atlanta, GA 30332, USA","http://gatech.edu/"
"1287","usa","clinton","ashford university","ia","52732-3910","5/19/2015","Ashford University Online Center","1310 19th Ave NW, Clinton, IA 52732, USA","http://careers.ashford.edu/locations.php"
"1288","usa","kenosha","gateway tech inst-kenosha","wi","53144-1619","5/22/2015","Gateway Technical College Kenosha","3520 30th Ave, Kenosha, WI 53144, USA","https://www.gtc.edu/"
"1289","usa","boston","caritas laboure college","ma","02124-5617","5/26/2015","Labouré College","303 Adams St, Milton, MA 02186, USA","http://www.laboure.edu/"
"1290","usa","springfield","clark state cmty college","oh","45501-0570","5/27/2015","Clark State Community College","570 E Leffel Ln, Springfield, OH 45505, USA","http://www.clarkstate.edu/"
"1291","usa","carson","cal state u - dominguez hills","ca","90747","5/27/2015","California State University Dominguez Hills","1000 E Victoria St, Carson, CA 90747, USA","http://www.csudh.edu/"
"1292","usa","santa cruz","univ of calif - santa cruz","ca","95064","5/29/2015","University of California Santa Cruz","1156 High St, Santa Cruz, CA 95064, USA","http://ucsc.edu/"
"1293","usa","providence","providence college","ri","02918-7000","5/29/2015","Providence College","1 Cunningham Square, Providence, RI 02918, USA","http://www.providence.edu/"
